Call_Unnamed: 0,Call_OI,Call_CHNG IN OI,Call_VOLUME,Call_IV,Call_LTP,Call_CHNG,Call_BID QTY,Call_BID,Call_ASK,Call_ASK QTY,STRIKE,Put_BID QTY.1,Put_BID.1,Put_ASK.1,Put_ASK QTY.1,Put_CHNG.1,Put_LTP.1,Put_IV.1,Put_VOLUME.1,Put_CHNG IN OI.1,Put_OI.1,Put_Unnamed: 22
,"55,228","-14,784","38,65,991",6.74,0.05,-28.25,-,-,0.05,"1,03,050","23,850.00","1,575",246.95,247.05,75,52.70,247.00,14.07,"1,15,758","-1,369","11,541",
,"81,215","-37,562","37,50,186",7.99,0.05,-20.35,-,-,0.05,"5,55,600","23,900.00","3,525",296.30,297.00,525,60.55,296.95,15.88,"1,10,384",-937,"5,481",
,"59,856","10,485","23,96,708",9.23,0.05,-14.55,-,-,0.05,"2,96,325","23,950.00",750,347.00,347.15,450,67.10,347.10,18.29,"14,276",-365,673,
,"1,56,435","-60,480","37,04,362",10.44,0.05,-10.05,-,-,0.05,"8,23,575","24,000.00",750,396.15,397.30,150,69.85,396.35,20.00,"57,786","-5,865","4,004",
,"66,041","-4,304","21,88,356",11.65,0.05,-6.65,-,-,0.05,"5,79,750","24,050.00",150,446.05,447.35,150,73.25,446.05,21.76,"2,367",-319,289,
,"79,198","-21,576","24,38,366",12.84,0.05,-4.40,-,-,0.05,"6,93,375","24,100.00",225,495.80,497.60,225,75.90,497.45,24.74,"5,963","-1,295",564,
,"44,093",321,"12,22,877",14.02,0.05,-3.05,-,-,0.05,"1,35,225","24,150.00",225,545.50,546.80,225,73.00,545.50,25.13,"1,221",-386,172,
,"1,04,112","-1,024","18,21,540",15.20,0.05,-2.10,-,-,0.05,"10,86,525","24,200.00",225,596.15,597.40,750,79.30,597.50,28.67,"2,411",-434,754,
,"33,209","-7,192","7,90,767",16.36,0.05,-1.55,-,-,0.05,"69,675","24,250.00",225,645.25,647.80,225,76.95,649.10,31.80,195,24,138,
,"1,06,029","17,443","14,14,001",17.51,0.05,-1.35,-,-,0.05,"1,45,425","24,300.00",300,696.70,697.75,225,79.10,696.95,31.98,"4,208","-2,152","1,529",
,"33,235","5,355","6,21,436",18.66,0.05,-1.05,-,-,0.05,"4,51,200","24,350.00",225,745.15,747.95,225,84.35,755.25,39.81,76,-5,145,
,"52,997","-1,351","7,66,513",19.79,0.05,-1.00,-,-,0.05,"1,10,550","24,400.00",225,794.95,797.90,225,103.60,798.00,36.60,227,-72,277,
,"16,550","-5,725","4,18,106",20.92,0.05,-0.85,-,-,0.05,"1,50,375","24,450.00","1,125",830.05,913.95,"1,725",86.25,852.25,41.82,1,-,105,
,"1,08,391","-55,440","13,56,489",22.05,0.05,-0.85,-,-,0.05,"4,57,050","24,500.00",75,896.25,897.90,75,83.70,897.00,39.29,"1,299",-974,"1,888",
,"15,215","-6,978","2,53,324",23.16,0.05,-0.80,-,-,0.05,"31,425","24,550.00","1,125",795.80,"1,003.80","1,125",95.75,961.10,51.40,3,-,25,
,"45,544","-3,443","3,53,208",24.27,0.05,-0.75,-,-,0.05,"1,30,875","24,600.00",225,994.65,998.30,225,79.80,997.35,43.19,162,-71,129,
,"15,040","1,714","1,96,526",25.38,0.05,-0.70,-,-,0.05,"91,125","24,650.00",225,"1,044.55","1,048.25",225,134.80,"1,070.30",60.47,22,-8,16,
,"33,599","-3,652","2,26,330",26.48,0.05,-0.60,-,-,0.05,"1,82,925","24,700.00",225,"1,094.45","1,098.45",225,79.85,"1,105.85",54.00,108,-40,97,
,"11,354","-1,206","1,47,628",27.57,0.05,-0.55,-,-,0.05,"2,32,350","24,750.00",75,"1,144.50","1,148.40",225,114.65,"1,177.80",68.39,50,-45,35,
,"27,388","-6,395","1,25,288",28.66,0.05,-0.55,-,-,0.05,"2,46,825","24,800.00",225,"1,195.35","1,198.60",225,118.45,"1,198.85",51.75,45,-22,76,
,"9,584","1,251","81,566",29.74,0.05,-0.60,-,-,0.05,"1,53,375","24,850.00","1,125","1,075.90","1,269.00","1,125",-,"1,132.00",-,-,-,12,
,"12,466","-1,401","66,399",30.82,0.05,-0.55,-,-,0.05,"2,66,700","24,900.00",75,"1,295.00","1,298.75",225,120.55,"1,300.10",56.51,21,-15,8,
,"9,718","3,746","63,140",31.89,0.05,-0.50,-,-,0.05,"49,650","24,950.00","1,125","1,170.70","1,407.55","1,125",-,-,-,-,-,-,
,"71,350","-24,927","3,36,489",32.96,0.05,-0.45,-,-,0.05,"4,32,675","25,000.00",600,"1,397.00","1,398.75",75,74.95,"1,398.75",58.53,"1,077",-749,474,
,"5,529",-586,"30,789",34.02,0.05,-0.45,-,-,0.05,"1,01,025","25,050.00","1,200","1,306.15","1,505.20","1,125",-,"1,458.80",-,-,-,1,
,"8,259","-2,439","34,758",35.08,0.05,-0.45,-,-,0.05,"2,775","25,100.00","1,725","1,339.15","1,559.75","1,725",175.90,"1,559.90",97.65,1,-,12,
,"5,907","-1,612","22,632",36.13,0.05,-0.45,-,-,0.05,"1,800","25,150.00","1,125","1,386.70","1,606.40","1,125",-,"1,440.00",-,-,-,20,
,"14,075","-5,611","61,887",37.18,0.05,-0.40,-,-,0.05,"4,725","25,200.00",225,"1,593.70","1,599.05",225,115.10,"1,600.10",66.82,103,-64,47,
,"5,594",2,"16,863",40.27,0.10,-0.35,-,-,0.05,"26,100","25,250.00","1,125","1,477.15","1,708.05","1,125",-,-,-,-,-,-,
,"11,706","-4,365","42,801",39.27,0.05,-0.45,-,-,0.05,"5,850","25,300.00","1,725","1,510.80","1,793.25","1,725",142.00,"1,730.00",92.24,5,2,9,
,"4,217","-2,159","14,360",40.31,0.05,-0.40,-,-,0.05,"10,950","25,350.00",225,"1,743.35","1,749.25",225,-24.75,"1,605.00",-,8,7,14,
,"9,939","-6,928","1,03,394",41.34,0.05,-0.45,-,-,0.05,"3,075","25,400.00",225,"1,795.05","1,799.45",225,115.45,"1,799.45",72.70,15,-5,13,
,"2,582",85,"9,868",42.37,0.05,-0.40,-,-,0.05,"3,975","25,450.00","1,125","1,674.55","1,910.50","1,125",-,-,-,-,-,-,
,"27,007","-21,433","1,22,168",43.39,0.05,-0.40,-,-,0.05,"56,100","25,500.00",300,"1,895.15","1,899.60",225,81.10,"1,899.80",76.40,278,-244,99,
,"4,268",-983,"16,360",44.42,0.05,-0.40,-,-,0.05,"2,700","25,550.00","1,125","1,770.60","2,013.00","1,125",-,"2,230.00",-,-,-,1,
,"6,674",495,"20,950",45.44,0.05,-0.45,-,-,0.05,"3,600","25,600.00",75,"1,950.10","2,064.90","1,125",89.65,"2,003.10",83.52,2,-1,16,
,"5,997",542,"13,816",46.45,0.05,-0.40,-,-,0.05,"27,825","25,650.00","1,725","1,879.30","2,115.15","1,125",76.15,"2,097.70",115.49,2,1,11,
,"9,459","1,380","28,010",47.46,0.05,-0.40,-,-,0.05,750,"25,700.00",225,"2,092.75","2,099.75",225,130.10,"2,100.10",83.24,21,-12,16,
,"10,696",-495,"23,757",48.47,0.05,-0.35,-,-,0.05,"5,100","25,750.00","1,125","1,957.60","2,215.95","1,125",-,-,-,-,-,-,
,"23,912","-10,957","85,545",49.47,0.05,-0.35,-,-,0.05,"86,100","25,800.00",225,"2,192.65","2,199.90",225,107.55,"2,227.55",110.04,17,-14,16,
,"15,660","-4,604","42,278",50.47,0.05,-0.35,-,-,0.05,"18,825","25,850.00","1,125","2,058.30","2,317.45","1,125",-,-,-,-,-,-,
,"47,179","-33,905","1,17,641",51.47,0.05,-0.40,-,-,0.05,"1,09,575","25,900.00",75,"2,131.25","2,375.20","1,125",89.90,"2,302.00",92.05,3,-1,3,
,"92,202","-26,613","2,48,044",52.47,0.05,-0.30,-,-,0.05,"4,20,300","25,950.00","1,725","2,155.10","2,420.30","1,125",118.65,"2,354.15",96.19,21,-14,6,
