Call_Unnamed: 0,Call_OI,Call_CHNG IN OI,Call_VOLUME,Call_IV,Call_LTP,Call_CHNG,Call_BID QTY,Call_BID,Call_ASK,Call_ASK QTY,STRIKE,Put_BID QTY.1,Put_BID.1,Put_ASK.1,Put_ASK QTY.1,Put_CHNG.1,Put_LTP.1,Put_IV.1,Put_VOLUME.1,Put_CHNG IN OI.1,Put_OI.1,Put_Unnamed: 22
,-,-,-,-,-,-,"7,525",89.6,93.85,"4,300",330.0,"2,150",0.15,1.00,"2,150",-,2.00,-,-,-,1,
,-,-,-,-,-,-,"7,525",80.3,84.0,"15,050",340.0,"2,150",0.70,1.40,"2,150",-0.10,1.00,57.42,6,-,90,
,-,-,-,-,-,-,"16,125",70.0,74.0,"10,750",350.0,"2,150",0.70,1.40,"2,150",-0.05,1.25,53.90,16,-13,18,
,2,-,-,-,57.30,-,"5,375",61.15,64.7,"10,750",360.0,"1,075",1.90,2.05,"1,075",0.15,2.05,53.77,76,27,299,
,83,1,1,56.42,62.00,0.95,"1,075",52.95,55.55,"1,075",370.0,"1,075",2.85,3.05,"1,075",-0.05,2.90,52.03,51,13,80,
,6,-,1,44.18,51.00,10.40,"4,300",43.7,47.25,"7,525",380.0,"1,075",3.90,4.55,"1,075",0.20,4.35,51.56,71,-20,77,
,53,-13,29,37.89,41.20,-3.10,"1,075",37.45,39.3,"1,075",390.0,"2,150",6.20,6.85,"1,075",0.45,6.35,51.22,150,-18,186,
,135,-16,62,19.55,29.00,-7.30,"1,075",30.3,32.1,"3,225",400.0,"1,075",8.95,9.50,"1,075",0.70,9.05,51.16,434,-31,390,
,138,-2,12,27.42,22.55,-7.20,"1,075",24.0,25.45,"1,075",410.0,"1,075",12.50,13.15,"1,075",1.75,13.10,52.82,206,-26,144,
,286,89,611,36.06,19.20,-4.45,"1,075",19.0,19.2,"1,075",420.0,"1,075",17.10,17.60,"1,075",1.60,17.10,52.26,428,-28,319,
,517,-23,768,37.37,14.55,-4.15,"1,075",14.1,14.95,"11,825",430.0,"1,075",22.25,22.90,"1,075",2.45,22.75,53.97,298,-13,150,
,652,-5,930,37.98,10.65,-3.75,"1,075",10.7,11.0,"1,075",440.0,"1,075",28.10,29.50,"1,075",3.00,29.20,55.87,66,5,103,
,465,-2,648,39.40,7.95,-2.80,"1,075",7.35,8.3,"1,075",450.0,"1,075",34.75,37.20,"1,075",3.35,35.50,55.82,16,-,87,
,228,-7,405,39.16,5.40,-2.50,"1,075",5.35,5.55,"1,075",460.0,"4,300",42.45,44.90,"1,075",-1.45,40.50,50.50,1,-,13,
,102,-,182,39.70,3.75,-1.90,"1,075",3.75,3.9,"2,150",470.0,"4,300",50.60,54.00,"3,225",-,67.95,-,-,-,12,
,170,-28,228,40.38,2.60,-1.55,"1,075",2.4,2.75,"1,075",480.0,"10,750",59.20,62.60,"3,225",4.60,62.00,68.81,2,-1,12,
,62,18,188,41.39,1.85,-1.15,"1,075",1.65,1.95,"1,075",490.0,-,-,-,-,-,-,-,-,-,-,-
,272,33,210,41.88,1.25,-0.80,"1,075",1.15,1.35,"2,150",500.0,"4,300",77.90,81.20,"7,525",-,97.95,-,-,-,9,
,48,-9,64,42.96,0.90,-0.70,"1,075",0.85,1.0,"8,600",510.0,-,-,-,-,-,-,-,-,-,-,-
,7,1,3,39.72,0.35,-0.85,"1,075",0.4,2.0,"1,075",520.0,-,-,-,-,-,-,-,-,-,-,-
,9,-,-,-,0.40,-,"2,150",0.4,1.0,"2,150",530.0,"10,750",107.00,110.60,"4,300",-,100.00,-,-,-,1,
,33,-,2,49.12,0.35,-0.25,"2,150",0.25,0.5,"1,075",550.0,-,-,-,-,-,-,-,-,-,-,-
