Call_Unnamed: 0,Call_OI,Call_CHNG IN OI,Call_VOLUME,Call_IV,Call_LTP,Call_CHNG,Call_BID QTY,Call_BID,Call_ASK,Call_ASK QTY,STRIKE,Put_BID QTY.1,Put_BID.1,Put_ASK.1,Put_ASK QTY.1,Put_CHNG.1,Put_LTP.1,Put_IV.1,Put_VOLUME.1,Put_CHNG IN OI.1,Put_OI.1,Put_Unnamed: 22
-,-,-,-,-,-,-,-,-,-,-,450.0,"1,000",0.75,1.00,"4,000",-,0.90,58.19,23,-4,119,
-,-,-,-,-,-,-,-,-,-,-,470.0,"2,000",0.35,2.75,"1,000",-,9.95,-,-,-,1,
,1,-,-,-,76.05,-,"1,000",99.30,103.55,"4,000",480.0,"2,000",1.35,1.50,"2,000",0.10,1.50,50.53,50,-15,142,
-,-,-,-,-,-,-,-,-,-,-,490.0,"1,000",0.60,4.10,"3,000",-,2.50,-,-,-,11,
,15,-1,9,28.87,82.00,-1.00,"7,000",80.50,84.70,"4,000",500.0,"1,000",2.30,2.45,"1,000",0.20,2.40,46.69,90,14,258,
,20,4,14,71.33,83.50,8.45,"2,000",71.45,75.20,"3,000",510.0,"2,000",2.75,3.10,"1,000",-,2.90,44.20,15,-2,51,
,115,-15,29,37.37,64.35,-0.60,"2,000",62.95,66.55,"4,000",520.0,"1,000",3.85,4.05,"2,000",0.25,4.00,43.37,79,-22,85,
,146,-,41,44.05,57.95,-0.75,"2,000",54.25,57.40,"2,000",530.0,"1,000",4.55,6.00,"1,000",0.20,5.20,41.87,85,-2,180,
,110,1,4,61.37,57.95,7.80,"2,000",45.50,49.40,"4,000",540.0,"1,000",6.05,8.55,"20,000",0.75,7.25,41.67,141,14,96,
,152,-7,26,36.31,39.65,-3.10,"2,000",38.05,41.80,"1,000",550.0,"1,000",8.60,10.10,"1,000",0.60,9.35,40.38,344,20,198,
,164,-43,137,37.12,33.15,-2.75,"1,000",30.95,36.45,"4,000",560.0,"1,000",11.00,13.65,"5,000",0.85,12.20,39.56,290,31,263,
,134,-35,218,37.15,27.05,-1.95,"4,000",24.60,28.25,"1,000",570.0,"1,000",14.65,17.60,"1,000",1.60,16.50,40.29,274,34,104,
,250,11,688,36.71,21.45,-1.95,"3,000",19.45,23.80,"1,000",580.0,"1,000",18.60,22.90,"1,000",1.75,20.95,39.93,374,50,118,
,229,18,"1,159",37.69,17.40,-1.10,"1,000",15.25,17.50,"2,000",590.0,"16,000",23.85,28.85,"3,000",2.35,26.65,40.56,195,17,44,
,779,137,"2,733",37.80,13.60,-1.00,"1,000",13.60,13.85,"1,000",600.0,"1,000",30.90,34.55,"3,000",3.00,33.05,41.25,289,25,123,
,103,-22,545,37.98,10.50,-0.70,"1,000",9.40,11.00,"1,000",610.0,"2,000",36.80,41.80,"3,000",4.15,41.20,44.20,4,-3,1,
,273,2,697,38.27,8.05,-0.75,"1,000",8.10,8.30,"4,000",620.0,"2,000",45.35,49.40,"4,000",-32.00,40.45,25.68,21,2,7,
,96,29,238,38.92,6.25,-0.45,"1,000",5.95,7.50,"20,000",630.0,"2,000",53.15,57.50,"7,000",0.10,54.10,39.94,1,-,2,
,152,54,370,38.90,4.60,-0.75,"1,000",4.60,4.75,"2,000",640.0,"2,000",61.70,65.95,"3,000",-14.30,62.05,39.10,8,1,4,
,403,-,"1,074",39.44,3.50,-0.55,"1,000",3.50,3.55,"2,000",650.0,"1,000",70.45,73.65,"4,000",-9.80,59.00,-,2,-,8,
,43,-10,83,40.17,2.70,-0.60,"1,000",2.50,2.70,"1,000",660.0,"1,000",79.50,83.95,"3,000",5.40,83.05,50.40,2,-,1,
,106,62,380,40.00,1.90,-0.45,"1,000",1.90,2.00,"1,000",670.0,-,-,-,-,-,-,-,-,-,-,-
,73,-20,282,40.67,1.45,-0.45,"1,000",1.40,1.55,"1,000",680.0,"4,000",98.35,102.15,"4,000",-,123.45,-,-,-,30,
-,-,-,-,-,-,-,-,-,-,-,700.0,"4,000",96.35,122.85,"7,000",-,118.00,-,-,-,1,
