Call_Unnamed: 0,Call_OI,Call_CHNG IN OI,Call_VOLUME,Call_IV,Call_LTP,Call_CHNG,Call_BID QTY,Call_BID,Call_ASK,Call_ASK QTY,STRIKE,Put_BID QTY.1,Put_BID.1,Put_ASK.1,Put_ASK QTY.1,Put_CHNG.1,Put_LTP.1,Put_IV.1,Put_VOLUME.1,Put_CHNG IN OI.1,Put_OI.1,Put_Unnamed: 22
,644,27,"1,429",27.21,9.15,-8.05,"1,250",8.1,9.3,"1,250",480.0,"2,500",16.90,18.65,"1,250",0.30,17.75,30.83,771,-85,194,
,423,20,285,27.04,7.25,-7.80,"1,250",6.75,7.7,"1,250",485.0,"1,250",20.15,21.45,"1,250",0.70,20.55,30.17,27,3,59,
,330,17,629,28.14,6.15,-6.40,"1,250",5.3,6.9,"10,000",490.0,"2,500",23.60,26.60,"3,750",5.60,29.00,42.29,9,-,21,
,111,6,161,28.44,4.95,-5.90,"1,250",4.85,5.0,"1,250",495.0,"1,250",27.50,29.75,"5,000",-9.70,29.90,36.31,2,-,9,
,680,154,"1,182",29.01,4.05,-5.20,"1,250",4.05,4.15,"2,500",500.0,"2,500",31.55,34.00,"1,250",7.15,36.45,43.74,30,-,42,
,150,90,740,29.70,3.35,-4.65,"2,500",3.15,3.35,"3,750",505.0,"2,500",35.65,38.10,"8,750",-,-,-,-,-,-,
,184,-26,488,30.11,2.70,-3.90,"1,250",2.55,2.75,"3,750",510.0,"2,500",39.85,43.05,"3,750",-,45.00,-,-,-,2,
,31,9,55,29.79,2.00,-3.65,"1,250",2.05,2.2,"1,250",515.0,"2,500",44.45,46.90,"5,000",-,-,-,-,-,-,
,263,48,562,31.20,1.80,-2.85,"1,250",1.7,1.85,"2,500",520.0,"5,000",48.85,51.80,"5,000",-,60.00,-,-,-,23,
,32,2,68,31.62,1.45,-2.20,"2,500",1.35,1.5,"1,250",525.0,"2,500",53.70,56.65,"3,750",-,-,-,-,-,-,
,70,-86,342,32.24,1.20,-2.00,"3,750",1.2,1.25,"3,750",530.0,"2,500",58.55,61.00,"3,750",-,-,-,-,-,-,
,10,-,-,-,4.60,-,"5,000",0.2,2.45,"50,000",535.0,"2,500",62.85,67.15,"8,750",-,-,-,-,-,-,
,144,-19,173,33.22,0.80,-1.45,"1,250",0.7,0.85,"1,250",540.0,"2,500",68.10,71.00,"3,750",-,57.00,-,-,-,2,
,192,-37,234,35.39,0.65,-0.85,"10,000",0.65,0.7,"2,500",550.0,"2,500",77.80,80.65,"5,000",9.00,83.00,63.05,1,1,83,
,57,-25,38,34.96,0.35,-0.60,"18,750",0.35,0.65,"1,250",560.0,"2,500",86.95,90.45,"5,000",-,83.20,-,-,-,7,
,3,-,-,-,3.30,-,"2,500",0.15,2.35,"5,000",565.0,-,-,-,-,-,-,-,-,-,-,-
,131,-1,4,37.11,0.30,-0.40,"90,000",0.25,0.5,"3,750",570.0,"2,500",97.60,100.15,"8,750",-,-,-,-,-,-,
,200,10,38,38.98,0.25,-0.20,"48,750",0.2,0.25,"12,500",580.0,-,-,-,-,-,-,-,-,-,-,-
,40,-,1,39.03,0.15,-0.10,"2,500",0.15,0.3,"1,250",590.0,"2,500",116.45,120.15,"5,000",-,127.75,-,-,-,28,
