Call_Unnamed: 0,Call_OI,Call_CHNG IN OI,Call_VOLUME,Call_IV,Call_LTP,Call_CHNG,Call_BID QTY,Call_BID,Call_ASK,Call_ASK QTY,STRIKE,Put_BID QTY.1,Put_BID.1,Put_ASK.1,Put_ASK QTY.1,Put_CHNG.1,Put_LTP.1,Put_IV.1,Put_VOLUME.1,Put_CHNG IN OI.1,Put_OI.1,Put_Unnamed: 22
,639,264,"2,895",30.38,13.95,0.70,"1,650",13.50,14.00,"27,225",790.0,825,34.5,36.5,"1,650",-0.70,36.05,33.43,484,121,242,
,"2,779",669,"6,973",30.70,11.00,0.70,"2,475",10.80,10.95,825,800.0,825,42.05,43.9,825,-0.80,43.0,33.86,503,19,386,
,415,38,"1,278",30.77,8.45,0.60,825,8.20,8.75,"1,650",810.0,"1,650",48.4,51.75,"2,475",-6.80,44.45,23.81,29,3,32,
,"1,035",85,"1,944",30.55,6.25,0.30,"1,650",6.30,6.40,825,820.0,"2,475",56.85,59.15,"1,650",4.80,59.6,36.94,63,26,398,
,329,-17,"1,179",30.95,4.80,0.30,"8,250",4.75,4.90,"2,475",830.0,825,65.25,67.7,"2,475",4.80,69.95,41.37,9,-5,82,
,468,-7,"1,130",31.17,3.60,0.20,"2,475",3.55,3.70,"2,475",840.0,"5,775",73.8,76.05,"1,650",-,76.35,38.15,24,6,71,
,"1,019",66,"2,189",31.16,2.60,0.10,"1,650",2.60,2.70,"4,950",850.0,825,82.8,85.7,"2,475",-4.15,77.95,-,5,1,82,
,191,47,407,31.91,2.05,0.15,825,2.00,2.10,"3,300",860.0,"3,300",91.85,95.05,"1,650",-24.65,87.35,-,2,-1,30,
,201,103,605,32.33,1.55,0.10,"1,650",1.50,1.60,"4,125",870.0,"3,300",100.85,106.5,"2,475",-0.25,116.0,-,-,-,121,
,248,9,153,33.17,1.25,0.15,825,1.10,1.30,"1,650",880.0,"4,125",110.45,116.2,"2,475",-,125.0,-,-,-,28,
,176,21,124,33.27,0.90,0.10,825,0.75,0.90,"1,650",890.0,"4,125",119.95,126.65,"2,475",-,145.0,-,-,-,1,
,701,144,633,34.25,0.75,0.20,"2,475",0.70,0.80,"9,900",900.0,825,130.5,134.1,825,-,129.5,-,-,-,257,
,140,-7,94,33.96,0.50,0.05,"49,500",0.25,0.60,"1,650",910.0,"4,125",139.65,146.45,"3,300",-,148.0,-,-,-,7,
,93,-72,85,35.81,0.50,0.10,"30,525",0.50,0.60,"2,475",920.0,"4,125",149.65,153.9,825,-,161.0,-,-,-,40,
,75,-1,1,38.17,0.40,0.10,"3,300",0.30,0.75,"1,650",940.0,"4,125",170.05,173.85,825,4.85,174.85,63.55,2,2,66,
